,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
28,Rural Ramps,All,11,14200.47265,21220.35142954362,1290.952059090909,1929.1228572312384,1.3848830318277092,638.1707981403295,49.43412062797518,77.53236413186276,55.22141050337924,0.9299369468889412,11019933.349132657,1001812.1226484234,1.788,3.562994519354967,6.107990604608515,6.221971946943743
29,AADT < 5k,FSUTMS RMSE,275,378174.21784169995,388459.53037638107,1375.1789739698181,1412.5801104595675,0.43155155526240846,37.40113648974943,2.719728646067148,63.58544445802364,56.20074467152122,0.662837638270971,210264794.7131697,764599.2535024353,90.07819476098601,102.23028617910073,170.4105636462919,175.81419580684545
30,AADT 5k to 10k,FSUTMS RMSE,71,320973.98680499993,287701.50139059435,4520.76037753521,4052.133822402737,-1.9174917475186035,-468.62655513247273,-10.366100301648267,40.258825106857785,34.234348179242936,0.3256817873566274,235181695.79203954,3312418.250592106,11.414000000000001,50.68893695939539,94.0128177228094,103.68952113484673
31,AADT 10k to 15k,FSUTMS RMSE,20,160872.37899799997,158290.07545975415,8043.618949899998,7914.503772987708,-0.1681927956959359,-129.11517691229074,-1.6051876365164706,33.53038744749658,27.434323281497008,0.6009603628366731,145482285.93201038,7274114.296600519,4.599,37.875685275432204,60.313381535239024,74.33677279917862
32,AADT 15k to 20k,FSUTMS RMSE,5,56272.92,66173.32881245264,11254.583999999999,13234.66576249053,1.925839389644283,1980.0817624905303,17.593557989264912,24.071662315126243,19.599309230690018,0.24819562069668458,36697887.32507839,7339577.465015678,0.887,10.966064172284455,17.08767365476941,19.75476434180599
33,AADT 20k to 30k,FSUTMS RMSE,7,105969.44791999999,101288.08489451329,15138.492559999999,14469.726413501898,-0.7321112743583439,-668.7661464981011,-4.417653500488962,14.613440830814701,9.899388355361861,0.12566518333466656,34258494.54596241,4894070.649423202,2.481,35.83818250751792,37.55103337916481,39.86313168992721
34,AADT 30k to 50k,FSUTMS RMSE,5,106202.27410000001,110727.22829724112,21240.454820000003,22145.445659448225,0.698638300639741,904.9908394482227,4.260694260633646,9.47348804153415,7.9030676209615525,0.8347708268875959,20244984.605092473,4048996.9210184948,3.4050000000000002,77.28721599172914,76.06038748887865,81.5433381663423
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,346,699148.2046467001,676161.0317669753,2020.6595510020234,1954.2226351646684,-0.538886177278258,-66.43691583735495,-3.2878827016856746,56.15217378018821,51.69318932194966,0.7595638006410095,445446490.50520927,1287417.6026162119,101.492194760986,152.91922313849614,264.4233813691012,279.5037169416921
