,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
22,Rural Non-Interstate Freeway,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Rural Principal Arterial,All,2,41880.19132,49716.99848368578,20940.09566,24858.49924184289,0.6058789266834222,3918.4035818428893,18.712443560264468,26.215516949950487,16.951478465786284,1.0,60270413.419994585,30135206.709997293,0.4389999999999999,12.47331934915027,15.161434504728083,16.64676817128637
24,Rural Minor Arterial,All,19,48146.613275,59098.91951620808,2534.0322776315793,3110.4694482214777,1.012673711748481,576.4371705898984,22.74782273604907,36.4712643084171,32.023197848617244,0.9388339070773736,16228542.73373484,854133.8280913074,6.177,19.029291582560845,24.647585509872606,25.134042724884154
25,Rural Major Collector,All,69,213157.27789,255471.92641951135,3089.235911449275,3702.491687239295,0.8325813643150604,613.2557757900199,19.85137404097827,71.42476810292261,44.267171052271586,0.9466340513569977,335930099.24802464,4868552.16301485,36.44244020559534,100.38343788615627,144.62909299185577,163.3963475848311
26,Rural Minor Collector,All,24,29881.37,42173.288833989434,1245.0570833333334,1757.2203680828932,1.6115875614860324,512.1632847495598,41.13572715705283,92.66411040612388,84.4799164256942,0.58382745317862,31945735.39436718,1331072.3080986326,15.459188096313333,28.84986061263791,41.06469465085055,41.65533458587418
27,Rural Local Road or Street,All,9,8541.015,5486.28598114163,949.0016666666666,609.5873312379589,-0.9176386833292247,-339.41433542870766,-35.76540983546299,67.70893571940076,67.8829528759172,0.7635593656732031,3715937.788885743,412881.9765428603,4.97,3.1991220295303204,5.253729332990109,5.309708944072383
28,Rural Ramps,All,11,21520.937620000004,33267.682188831124,1956.4488745454548,3024.334744439193,1.465274783464939,1067.8858698937381,54.58286611971099,87.03169997343286,59.13339894710348,0.9245298145994515,31892210.75191353,2899291.8865375933,1.788,5.6164162374547235,9.628142121350955,9.819842987140778
29,AADT < 5k,FSUTMS RMSE,277,605154.234911,749838.7734720906,2184.672328198556,2716.807150261198,3.632276626678101,532.1348220626419,24.357649208722815,71.67771204269982,63.88184002009491,0.6902719651256092,676783817.8041856,2452115.281899223,90.286194760986,195.95443453995657,328.061129672934,341.1531426523285
30,AADT 5k to 10k,FSUTMS RMSE,71,507091.50858500006,534316.8938078424,7142.1339237323955,7525.590053631583,1.0034349003898764,383.45612989918754,5.3689294263303005,38.78358813812281,32.646775277206125,0.3382053466159473,544766383.2799829,7672765.961689901,11.414000000000001,93.68895634692151,174.7208979949579,198.23121560819803
31,AADT 10k to 15k,FSUTMS RMSE,20,249079.36981999996,269324.9878150341,12453.968490999998,13466.249390751706,0.8782104761759127,1012.2808997517077,8.128179387022248,33.483409295881984,27.509880007344634,0.6611477215971967,347780209.0062484,17389010.45031242,4.599,64.11068170295304,102.88889764730052,135.4730209900317
32,AADT 15k to 20k,FSUTMS RMSE,5,87297.06,109372.77870162984,17459.412,21874.555740325966,3.6839298765845068,4415.143740325966,25.288043722927014,28.8086343383237,26.118166297986022,-0.010951970635498548,126495353.64860849,25299070.7297217,0.887,19.256488005286236,29.322932906373303,34.47951731491297
33,AADT 20k to 30k,FSUTMS RMSE,7,162267.97902,166390.94485791214,23181.13986,23770.134979701736,0.3528455843585484,588.9951197017363,2.540837608758279,16.65346402574945,12.439760039474713,0.14541402897551853,104322210.52726199,14903172.932465998,2.481,57.38451349074266,60.70516331983183,65.00536949202221
