,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
26,Rural Minor Collector,All,24,18611.379999999997,26473.903633241964,775.4741666666665,1103.0793180517485,1.6090719147065289,327.60515138508197,42.24578528428289,99.14724638818991,89.67149828296593,0.5352855672799228,14187544.128907187,591147.6720377995,15.459188096313333,18.516300407817827,26.33388961724841,26.70943463432193
27,Rural Local Road or Street,All,9,5463.5599999999995,3132.276523071936,607.0622222222222,348.03072478577064,-1.1418595638894593,-259.03149743645156,-42.669678321974395,76.84383811017405,72.78664306268203,0.697982455145631,1958515.535870968,217612.83731899643,4.97,1.8987398166687302,3.069179433514622,3.0994483378562556
28,Rural Ramps,All,11,14200.47265,21603.01348424611,1290.952059090909,1963.9103167496462,1.4000771911344982,672.9582576587372,52.128834135996954,83.57796195043971,58.916291118169084,0.9240711673371231,12805497.85161411,1164136.1683285555,1.788,3.650571912565135,6.2581232786830885,6.383343118275294
29,AADT < 5k,FSUTMS RMSE,275,378174.21784169995,470725.48987663793,1375.1789739698181,1711.7290540968652,3.5581245823499663,336.55008012704707,24.47318396350303,73.88315181276408,67.45324143174881,0.6904320264431518,283884688.1567319,1032307.9569335706,90.07819476098601,122.59912963763087,206.29681590645893,214.65418682737672
30,AADT 5k to 10k,FSUTMS RMSE,71,320973.98680499993,341528.2528296925,4520.76037753521,4810.2570821083455,1.148565263355476,289.4967045731355,6.403717082898645,40.78257202875152,33.98677995347598,0.325986188544873,241340689.03586155,3399164.6343079093,11.414000000000001,59.260488460910345,110.76873816250755,126.86281617806327
31,AADT 10k to 15k,FSUTMS RMSE,20,160872.37899799997,175818.06689650615,8043.618949899998,8790.903344825307,0.9489271958776042,747.2843949253083,9.290400248691528,35.2523439226118,29.14293078893516,0.6379593435165928,160808488.466085,8040424.4233042495,4.599,41.8210543432995,66.92331443673613,88.76082806579733
32,AADT 15k to 20k,FSUTMS RMSE,5,56272.92,71549.2464445919,11254.583999999999,14309.84928891838,3.645626625863248,3055.265288918381,27.146852241881007,30.763788604194033,27.855846332268026,0.06237770118059493,59938867.77396069,11987773.554792138,0.887,12.512356597875883,19.122989841942303,22.59990498005003
33,AADT 20k to 30k,FSUTMS RMSE,7,105969.44791999999,108739.57266679479,15138.492559999999,15534.22466668497,0.387269354185233,395.73210668497086,2.614078681325262,15.397352857101573,11.252027134216922,0.19131610333782548,38032548.5638741,5433221.223410586,2.481,37.407933173675104,39.60582221519732,42.47432935608653
34,AADT 30k to 50k,FSUTMS RMSE,5,106202.27410000001,116481.54827508636,21240.454820000003,23296.30965501727,1.1884235110483035,2055.8548350172678,9.678958630779768,15.896571627588472,13.180360790574024,0.8389152444438034,57003900.17573375,11400780.03514675,3.4050000000000002,82.08611397560621,80.94841718427801,88.07400559246231
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,346,699148.2046467001,812253.7427063305,2020.6595510020234,2347.5541696714754,2.4704769997424214,326.89461866945203,16.17761975328048,60.97357417860477,60.58584615730555,0.7862682352573661,525225377.1925934,1517992.419631773,101.492194760986,181.85961809854123,317.0655540689665,341.51700300544
38,AADT 10k to 30k,FSUTMS Pct Error,32,323114.746918,356106.8860078929,10097.3358411875,11128.340187746653,1.1084176781168835,1031.0043465591534,10.210657175070269,28.163296274680523,25.028188668111305,0.7719383321411866,258779904.8039198,8086872.0251224935,7.966999999999999,91.74134411485049,125.65212649387577,153.8350624019339
39,AADT 30k to 50k,FSUTMS Pct Error,5,106202.27410000001,116481.54827508636,21240.454820000003,23296.30965501727,1.1884235110483035,2055.8548350172678,9.678958630779768,15.896571627588472,13.180360790574024,0.8389152444438034,57003900.17573375,11400780.03514675,3.4050000000000002,82.08611397560621,80.94841718427801,88.07400559246231
40,AADT 50k to 65k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,AADT 65k to 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,AADT > 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Freeways,FSUTMS Pct Error,9,156875.63700000002,166736.5486262937,17430.626333333334,18526.283180699298,0.39158671213074425,1095.6568473659645,6.2858145565928,14.776927612022085,10.245814853230982,0.955139155463474,59708586.05014557,6634287.3389050625,5.374999999999999,108.67972538766602,105.85778820926663,113.97094713959122
44,Arterials,FSUTMS Pct Error,154,596856.798221,652046.1113595609,3875.6934949415586,4234.065658178966,0.9154935725405904,358.3721632374077,9.246659048377909,43.36799388781274,43.35056054171773,0.8923119886272363,435069095.6008376,2825123.997408036,28.297,116.88911951037137,204.6886058675503,236.1430137426982
45,Collectors,FSUTMS Pct Error,169,298135.650775,349907.05018890835,1764.1162767751478,2070.4559182775643,1.3214266105241943,306.3396415024165,17.365048185055784,70.98917101394005,60.464057009605845,0.8874201740806541,265048486.13749725,1568334.2374999837,67.62819476098599,112.34438665274463,181.2771372456564,200.2703244551776
46,Internal Counts,All,372,1038112.9606647,1196266.460974379,2790.626238345968,3215.7700563827393,1.6561709608236381,425.14381803677134,15.234710123300436,53.81024460112179,58.48120386060729,0.9287770042531829,838834374.0652459,2254931.113078618,108.50519476098602,314.94170599852794,485.54299371606754,543.4691267812578
47,External Counts,All,11,90352.265,88575.7160149304,8213.842272727272,8052.337819539127,-0.048322110397151175,-161.5044531881449,-1.9662473155151055,5.413370725594442,6.772615964930837,0.9992832524768039,2174808.1070010276,197709.82790918433,4.359,40.745370190469956,38.12310403105276,39.956944218578364
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sc 6 EW East Sedro-Woolley,All,1,5873.99,10142.96888359262,5873.99,10142.96888359262,,4268.978883592621,72.6759644397185,72.6759644397185,72.67596443971851,0.0,18224180.708559703,18224180.708559703,0.9159999999999999,9.29095949737084,10.135592178950004,10.45777979888202
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,6036.629999999999,7735.723404426465,2012.2099999999998,2578.574468142155,0.9084678725989904,566.3644681421554,28.146389698001474,40.486208323026034,26.5851728125205,0.7400082382819606,1991049.5655130884,663683.1885043628,0.44300000000000006,1.1272904873699483,1.6650326718485935,1.6954065409853318
54,Sc 9 NS Mount Vernon,All,4,11844.945,10687.4385910758,2961.23625,2671.85964776895,-0.26087365995600925,-289.37660223105013,-9.7721552014315,38.363917871099936,33.0258516703595,0.9432493420926908,5162404.264203681,1290601.0660509202,0.71,1.8130860016625565,4.351406403990137,4.726205217460357
55,Sc 10 EW Mount Vernon,All,4,15645.390000000003,22921.271182639648,3911.3475000000008,5730.317795659912,1.000222126820088,1818.9702956599112,46.50495246612353,55.97583034809401,53.43509954141704,0.8616202298875005,19174051.296980925,4793512.824245231,0.602,3.585202195638881,8.468325822044802,11.39080460211336
56,Sc 11 EW West Sedro-Woolley,All,1,9463.229533,12043.800804047287,9463.229533,12043.800804047287,,2580.571271047287,27.269456606207918,27.269456606207918,27.26945660620792,0.0,6659348.084954611,6659348.084954611,0.131,1.5777379053301948,1.8932854863962336,2.0451932759699045
57,Sc 12 EW Fidalgo Bay,All,2,21810.5241,27359.31725122701,10905.26205,13679.658625613505,0.16068281728555553,2774.396575613506,25.440897824307722,37.76774204986499,56.550662636721185,1.0,33926905.58132935,16963452.790664677,1.011,12.234735560022964,13.379298678409526,14.145894250674933
58,Sc 13 Sedro-Woolley Cordon,All,7,29810.960285,36721.41835384835,4258.708612142857,5245.916907692621,0.36147870883198163,987.2082955497635,23.180930781104305,51.641179947861005,67.2965977124575,0.9646154548141399,33856823.20291449,4836689.028987785,4.593999999999999,19.90280633232397,25.853195419138224,31.773428578877866
59,Sc 14 NS Bow Hill Rd,All,4,4356.51614,3577.2350647892968,1089.129035,894.3087661973242,-0.27459001318065945,-194.82026880267574,-17.887712340960203,66.29807495231653,59.02330161457526,0.697118470429633,2085549.4894023081,521387.37235057703,5.4350000000000005,3.9903335380585356,4.886020709115549,4.917952630915239
60,Sc 15 Anacortes,All,7,21923.9292,26031.747143485463,3131.9898857142857,3718.821020497923,0.32171238856348705,586.8311347836375,18.73668677732029,43.53413665459594,39.704032764908824,0.9289162359428133,13013634.775231194,1859090.6821758847,1.7119999999999997,4.373910797078179,7.6141895840986535,8.147480223717563
61,Sc 16 Outer Mount Vernon,All,5,8176.767169999999,7170.727091238241,1635.3534339999999,1434.1454182476482,-0.25027486695791423,-201.20801575235168,-12.303641009283606,44.19252635882477,45.58434836045491,0.8327189743984896,2611505.339148017,522301.06782960345,4.405,5.418884996353251,7.400592695852247,7.508612511308185
