,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
25,Rural Major Collector,All,68,18765.408725,21010.193863804074,275.9618930147059,308.9734391735893,0.5730584107301216,33.01154615888345,11.962356758121048,51.356465637729514,42.68515538013254,0.9425815411584351,1365832.3638118578,20085.770056056732,36.09444020559534,8.394412668385765,12.17016904833198,13.6060831292518
26,Rural Minor Collector,All,24,2741.315,3912.9287974377758,114.22145833333333,163.03869989324065,1.7277097774485395,48.817241559907316,42.73911598768385,92.55855051262157,87.7127079457254,0.5645946880999518,268250.00141611864,11177.083392338276,15.459188096313333,2.654488756884228,3.7839002718878483,3.838427388178851
27,Rural Local Road or Street,All,9,791.615,621.1931247176569,87.95722222222223,69.02145830196189,-0.4914514201637387,-18.935763920260342,-21.528378729855177,52.79723798744174,56.80790170220818,0.8486185449910958,19409.213067600704,2156.5792297334115,4.97,0.3342371528113085,0.5677790399426864,0.5749595952436869
28,Rural Ramps,All,11,1810.14652,2631.1803584323175,164.55877454545455,239.19821440293796,1.445054030784315,74.63943985748341,45.357313861660074,81.09046069288979,61.13408305612909,0.7172949208537966,195872.88034535517,17806.62548594138,1.788,0.4389484555322102,0.7524830666266459,0.7668968160605906
29,AADT < 5k,FSUTMS RMSE,275,54184.52682,67783.35832814935,197.03464298181817,246.48493937508854,3.8479850418918136,49.45029639327038,25.097259875175112,67.4493289939996,65.14428489638905,0.7150137660822995,4857056.366435344,17662.02315067398,90.07819476098601,17.830592934198986,30.254387415234312,31.49846219127506
30,AADT 5k to 10k,FSUTMS RMSE,71,43977.92515500001,47746.751133962876,619.407396549296,672.4894525910264,1.7698463278071634,53.082056041730425,8.569813072535025,35.308504652215724,30.299694924705378,0.33008945128625444,3396016.356408817,47831.21628744813,11.414000000000001,7.944443896730523,15.190275331508692,17.478665712271024
31,AADT 10k to 15k,FSUTMS RMSE,20,21613.36838,21409.665759235,1080.668419,1070.48328796175,-0.13503892696385844,-10.18513103825012,-0.9424843790359825,26.2851338793806,21.919063845402682,0.41943204819162455,1613746.459461168,80687.3229730584,4.599,5.065329451470757,8.31840465435229,11.028761539651981
32,AADT 15k to 20k,FSUTMS RMSE,5,7240.686,8514.713430540038,1448.1372,1702.9426861080076,2.9035157924934745,254.8054861080077,17.595396769588387,21.27725624825811,18.558683313022033,0.0259053265046557,474701.5743507313,94940.31487014625,0.887,1.5185867887666409,2.2965575560466713,2.728735988682978
33,AADT 20k to 30k,FSUTMS RMSE,7,13105.093166999999,12956.340585356273,1872.1561667142855,1850.905797908039,-0.1316949681798728,-21.25036880624657,-1.135074583203274,20.60955997272286,16.845415620283806,0.050089132146856404,1042124.543804635,148874.93482923356,2.481,4.533613989939139,4.776464665676362,5.125664172145214
34,AADT 30k to 50k,FSUTMS RMSE,5,12039.364300000001,14227.786880388758,2407.8728600000004,2845.5573760777515,1.8452270987572765,437.68451607775114,18.17722701844611,20.877401575998825,17.878798548765662,0.8433681262621349,1263542.9168501003,252708.58337002006,3.4050000000000002,10.024620366556151,9.88646219429283,10.75758566267283
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,346,98162.451975,115530.10946211223,283.7065085982659,333.9020504685325,2.8425519546943,50.195541870266595,17.692770644660992,54.437790183785474,57.99409446867363,0.8164962534278005,8253072.722844163,23852.81133769989,101.492194760986,25.77503683092951,45.444662746743006,48.97712790354609
38,AADT 10k to 30k,FSUTMS Pct Error,32,41959.147547,42880.71977513131,1311.22336084375,1340.0224929728533,0.27720179274513435,28.799132129103327,2.1963559366858423,23.853945415958865,20.284143837973456,0.7254346023882914,3130572.5776165337,97830.39305051668,7.966999999999999,11.117530230176534,15.391426876075322,18.883161700480173
39,AADT 30k to 50k,FSUTMS Pct Error,5,12039.364300000001,14227.786880388758,2407.8728600000004,2845.5573760777515,1.8452270987572765,437.68451607775114,18.17722701844611,20.877401575998825,17.878798548765662,0.8433681262621349,1263542.9168501003,252708.58337002006,3.4050000000000002,10.024620366556151,9.88646219429283,10.75758566267283
40,AADT 50k to 65k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,AADT 65k to 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,AADT > 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Freeways,FSUTMS Pct Error,9,17732.5642,20600.656127341397,1970.2849111111111,2288.961791926822,0.9708161813564712,318.676880815711,16.1741522263396,20.013416374047914,14.979865583652796,0.9733197976893689,1399403.7520637144,155489.30578485716,5.374999999999999,13.31968456032949,13.001557948903466,13.999074891250558
44,Arterials,FSUTMS Pct Error,154,82282.22929530001,88347.4414462207,534.3001902292209,573.6846847157188,0.8138701931877332,39.38449448649794,7.371229733158348,39.01001297183945,40.56016725095282,0.8832053435411938,6690268.812399173,43443.30397661801,28.297,15.545785254159812,27.744715529882306,32.07299665134766
45,Collectors,FSUTMS Pct Error,169,42053.638725,48849.94244694521,248.83809896449702,289.05291388724976,1.4252422633599453,40.21481492275274,16.161036067266526,56.47495961839055,58.39786186932885,0.8839061695480434,3337584.82680927,19749.022643841832,67.62819476098599,15.68271402791128,25.68610261344342,28.09528907188365
46,Internal Counts,All,372,142087.57082199998,161776.08781945106,381.9558355430107,434.8819565039007,1.6829804890432143,52.92612096088999,13.856607501662364,47.855088288713986,55.03156187813049,0.9225824976946149,12428693.629255913,33410.4667453116,108.50519476098602,41.93495488386243,66.05836690390228,73.72412451803922
47,External Counts,All,11,10073.392999999998,10862.52829818126,915.7629999999998,987.5025725619327,0.18597116837961,71.73957256193285,7.833857948173584,15.390081050994514,30.245660277773684,0.9934583187768179,218494.5880548835,19863.144368625773,4.359,4.982232543799771,4.664184913208876,4.893750748659881
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
